repository,revision,path,line,reference
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.json,88,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\918ee5bd-5fc8-5970-a078-9fa0a02bc8a8\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.json,102,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\3ea6e9a0-215d-53e1-8850-edfeaafcb794\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,10,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\docs\\branch\\benchmarks\\first_crystal_cases.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,21,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\ce9c1697-3d62-5c31-b05c-10401e3448b2\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,31,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\ce9c1697-3d62-5c31-b05c-10401e3448b2\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,62,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\e60d267a-d496-5cea-97f4-c3faeba322c9\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,72,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a9d54ddc-9bc6-51b1-b5a8-da839e58b5ae\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,82,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a9d54ddc-9bc6-51b1-b5a8-da839e58b5ae\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,113,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\463298aa-e9f2-50d7-9122-1095710ef30d\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,123,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\918ee5bd-5fc8-5970-a078-9fa0a02bc8a8\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,133,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\918ee5bd-5fc8-5970-a078-9fa0a02bc8a8\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-33adc2642266d98e/first_crystal_summary.regenerated.json,164,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\3ea6e9a0-215d-53e1-8850-edfeaafcb794\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/experiment_manifest.json,3,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\docs\\branch\\benchmarks\\first_crystal_cases.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/experiment_manifest.json,12,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\fba94252-e859-5082-b054-681b441d2102\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/experiment_manifest.json,21,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\44c5d92c-dfb5-5c4a-9b56-49d6b5504941\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/experiment_manifest.json,30,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\2e53b5b6-7898-5198-abc9-9106866b4d73\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/experiment_manifest.json,41,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\experiments\\first_crystal\\first-crystal-946a5088c5daadb9\\first_crystal_summary.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,8,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\docs\\branch\\benchmarks\\first_crystal_cases.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,16,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\ce9c1697-3d62-5c31-b05c-10401e3448b2\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,26,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\ce9c1697-3d62-5c31-b05c-10401e3448b2\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,40,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\fba94252-e859-5082-b054-681b441d2102\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,47,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a9d54ddc-9bc6-51b1-b5a8-da839e58b5ae\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,57,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a9d54ddc-9bc6-51b1-b5a8-da839e58b5ae\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,71,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\44c5d92c-dfb5-5c4a-9b56-49d6b5504941\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,78,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\918ee5bd-5fc8-5970-a078-9fa0a02bc8a8\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,88,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\918ee5bd-5fc8-5970-a078-9fa0a02bc8a8\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/first_crystal/first-crystal-946a5088c5daadb9/first_crystal_summary.json,102,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\optimization\\sessions\\2e53b5b6-7898-5198-abc9-9106866b4d73\\session.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,78,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,81,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,83,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,86,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\97def858-b0eb-539c-b92f-e40d81808ea9\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,207,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a473731a-08bb-58be-800e-5b089de59958
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,210,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,212,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a473731a-08bb-58be-800e-5b089de59958
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,215,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\6d757738-4201-5440-ae66-9824eeaa5229\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,337,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\e33f2694-79ae-5cae-b757-01905ae1b562
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,340,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,342,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\e33f2694-79ae-5cae-b757-01905ae1b562
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,345,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\e97f4489-a432-57e8-bfab-fc5384f0eb2f\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,467,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\5a5c3778-afe8-5759-8e2c-bab7da9b5418
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,470,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,472,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\5a5c3778-afe8-5759-8e2c-bab7da9b5418
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,475,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\cbc0a1e7-cdb6-57c6-a64b-8d6433de57ae\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,597,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\6256075d-6bbd-5f8c-909f-dfa5e1eb3d46
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,600,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,602,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\6256075d-6bbd-5f8c-909f-dfa5e1eb3d46
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,605,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\7624187a-807d-568a-ae39-d88974d2aa5d\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,727,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\394b41d2-0802-5006-9ec4-a411208be927
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,730,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,732,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\394b41d2-0802-5006-9ec4-a411208be927
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.json,735,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\9d0d6af5-10e8-5e4b-b747-3b2f7d4c78ad\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,124,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,127,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,129,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,132,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\97def858-b0eb-539c-b92f-e40d81808ea9\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,318,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a473731a-08bb-58be-800e-5b089de59958
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,321,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,323,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\a473731a-08bb-58be-800e-5b089de59958
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,326,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\6d757738-4201-5440-ae66-9824eeaa5229\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,513,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\e33f2694-79ae-5cae-b757-01905ae1b562
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,516,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,518,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\e33f2694-79ae-5cae-b757-01905ae1b562
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,521,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\e97f4489-a432-57e8-bfab-fc5384f0eb2f\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,708,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\5a5c3778-afe8-5759-8e2c-bab7da9b5418
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,711,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,713,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\5a5c3778-afe8-5759-8e2c-bab7da9b5418
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,716,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\cbc0a1e7-cdb6-57c6-a64b-8d6433de57ae\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,903,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\6256075d-6bbd-5f8c-909f-dfa5e1eb3d46
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,906,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,908,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\6256075d-6bbd-5f8c-909f-dfa5e1eb3d46
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,911,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\7624187a-807d-568a-ae39-d88974d2aa5d\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,1098,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\394b41d2-0802-5006-9ec4-a411208be927
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,1101,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,1103,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\394b41d2-0802-5006-9ec4-a411208be927
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_report.regenerated.json,1106,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\paired\\9d0d6af5-10e8-5e4b-b747-3b2f7d4c78ad\\comparison.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/experiments/key_ablation/key-ablation-8132d55a6d9ba065/key_ablation_results.json,78,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.sokllm_workspace_live\\runs\\fe506569-1c0c-575a-9df0-a0b1955a3589
